Policy_Type_ID,Policy_Type,Cover_Name,Cover_Type_Name,Cover_Sequence,Mandatory,Input_Type,Org.
30021,Good In Transit,Estimated Annual Carryings,Basic,10,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Scope of Cover,Asset,11,Yes,TEXT,IIRM Sri Lanka
30021,Good In Transit,All Risk Cover as per company's standard Goods-In-Transit policy including SRCC & Terrorism as per institute strike clauses cargo 1.1.82 in so far as applicable.,Basic,12,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Theft,Basic,13,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Extensions,Basic,14,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Riot & Strike,Basic,15,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Terrorism,Basic,16,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Excess/ Deductibles,Asset,17,Yes,TEXT,IIRM Sri Lanka
30021,Good In Transit,Excess/ Deductibles,Basic,18,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Premium,Asset,19,Yes,TEXT,IIRM Sri Lanka
30021,Good In Transit,Premium Excl. Taxes,Basic,20,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Premium lncl. Taxes,Basic,21,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Warranties,Basic,22,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Conditions,Basic,23,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Exclusions,Basic,24,Yes,TEXTAREA,IIRM Sri Lanka
30021,Good In Transit,Subjectivities,Basic,25,Yes,TEXTAREA,IIRM Sri Lanka
4635,Group Gratuity Insurance,Group Gratuity,Basic,1,Yes,TEXTAREA,IIRM India
4635,Group Gratuity Insurance,Others,Asset,2,No,TEXTAREA,IIRM India
18615,Group Insurance & Pension,Group Life / Pension,Basic,1,Yes,TEXTAREA,IIRM India
18615,Group Insurance & Pension,Others,Asset,2,No,TEXTAREA,IIRM India
20707,Group Insurance & Pension,,,,,,
4638,Group Leave Encashment Scheme,Group Leave Encashment Scheme,Basic,1,Yes,TEXTAREA,IIRM India
4638,Group Leave Encashment Scheme,Others,Asset,2,No,TEXTAREA,IIRM India
30022,Group Life Insurance,Basic Life Cover,Basic,1,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Accidental Death Benefit,Basic,2,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Total and Permanent Disability,Basic,3,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Partial Permanent Disability,Basic,4,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Funeral expenses benefit,Basic,5,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Age Limit,Basic,6,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Cover Ceases,Basic,7,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,No of Employees,Basic,8,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Total Annual Pemium,Basic,9,Yes,TEXTAREA,IIRM Sri Lanka
30022,Group Life Insurance,Others,Asset,10,No,TEXTAREA,IIRM Sri Lanka
18168,Group Mediclaim Parental,Family Sum Insured (multiple SI if applicable),Asset,1,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,No. of Employees,Asset,2,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,No. of Dependents,Asset,3,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total Members,Asset,4,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total sum Insured,Asset,5,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Family Size,Asset,6,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Dependent definition (spouse/children/parents/ p-i-l/siblings),Asset,7,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Waiver of Pre existing (Y/N),Add On,8,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Waiver of 30 day Waiting period (Y/N),Add On,9,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Waiver of 1st year exclusion (Y/N),Add On,10,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Waiver of 2nd year exclusion (Y/N),Add On,11,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Waiver of 4th year exclusion (Y/N),Add On,12,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Maternity Y/N,Add On,13,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Maternity cap for Normal,Add On,14,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Maternity cap for Caesarean,Add On,15,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Waiver of Maternity waiting period,Add On,16,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,New born baby cover from day 1 required,Add On,17,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Cap on new born baby  sum insured,Add On,18,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Buffer cover limit,Add On,19,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Corporate Buffer Restriction - Critical illness buffer,Add On,20,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Any other conditions for Buffer utility,Add On,21,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Co-Pay Limit,Add On,22,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Co-Pay Condition (All claims/ Reimbursement Claims/ Parents Claims/ Delayed Intimation/ Specific Ailments ),Add On,23,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Room rent cap (Y/N),Add On,24,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Room rent cap amount Rs.,Add On,25,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Room rent cap for ICU (Y/N),Add On,26,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Room rent cap for ICU amount Rs. ,Add On,27,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Zone wise caps on Room rent (Y/N),Add On,28,Yes,DROPDOWN,IIRM India
18168,Group Mediclaim Parental,Zone wise caps on Room rent amount Rs.,Add On,29,Yes,TEXT,IIRM India
18168,Group Mediclaim Parental,Ambulance Charges,Add On,30,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Any cap on ambulance charges?,Add On,31,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Hospitalization due to Terrorism,Add On,32,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Pre hospitalization No of days,Add On,33,Yes,TEXT,IIRM India
18168,Group Mediclaim Parental,Post hospitalization no of days,Add On,34,Yes,TEXT,IIRM India
18168,Group Mediclaim Parental,Pre natal expenses covered,Add On,35,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Post natal expenses Covered,Add On,36,Yes,TEXT,IIRM India
18168,Group Mediclaim Parental,Minimum age limit,Asset,37,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Maximum age limit,Asset,38,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Deletion of Domiciliary,Add On,39,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,TPA specification if any,Asset,40,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Any specific terms apart from general hospitalization conditions,Anyothercovers,41,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Any conditions for Buffer utility in terms of disease,Anyothercovers,42,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Other conditions,Anyothercovers,43,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Remarks if any,Anyothercovers,44,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Errors  Omission Clause,Basis of SI,45,Yes,TEXT,IIRM India
18168,Group Mediclaim Parental,Period of Insurance,Asset,46,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Policy Number,Asset,47,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Policy Type ,Asset,48,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Premium paid at inception (exclusive of Service Tax),Asset,49,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Premium addition during the year ,Asset,50,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Premium deletion during the year ,Asset,51,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Final Premium collected (exclusive of Service Tax) as on date,Asset,52,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,For how many years policy has been active,Asset,52,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Expiring Year,Asset,54,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,No. of Members at inception - Employee,Asset,55,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,No. of Members at inception - Dependents,Asset,56,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Addition during the year ,Asset,57,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Deletion during the year ,Asset,58,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Renewal Year,Asset,59,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,If Family coverage then no of Families to be covered,Asset,60,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims paid as on date - Reimbursement,Asset,61,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims paid as on date - Cashless,Asset,62,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims outstanding as on date - Reimbursement,Asset,63,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims outstanding as on date - Cashless,Asset,64,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,"If OPD cover given, then mention OPD claims separately",Asset,65,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims Paid under corporate buffer - Reimbursement,Asset,66,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims Paid under corporate buffer - Cashless,Asset,67,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims outstanding under corporate buffer - Reimbursement,Asset,68,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Claims outstanding under corporate buffer - Cashless,Asset,69,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total claims paid during the last two policy years immediately preceding  the expiring year - Reimbursement,Asset,70,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total claims paid during the last two policy years immediately preceding  the expiring year - Cashless,Asset,71,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total claims paid during the last three months of two years of policy immediately preceding to the expiring year- Reimbursement,Asset,72,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Total claims paid during the last three months of two years of policy immediately preceding to the expiring year - Cashless,Asset,73,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Any revision required in Family definition under renewal policy – please specify if yes.,Asset,74,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Corporate Buffer Details required under Renewal Policy,Basic,75,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Per Family Maximum SI for Corporate Buffer ,Basic,76,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Maximum Number of cases during the Policy period for Corporate Buffer if same is to be capped ,Basic,77,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Midterm Sum Insured Enhacement,Basic,78,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,SumInsured Enhancement during policy period,Basic,79,Yes,TEXTAREA,IIRM India
18168,Group Mediclaim Parental,Terms & Conditions,Basic,80,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Family Sum Insured (multiple SI if applicable),Asset,1,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,No. of Employees,Asset,2,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,No. of Dependents,Asset,3,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total Members,Asset,4,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total sum Insured,Asset,5,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Family Size,Asset,6,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Dependent definition (spouse/children/parents/ p-i-l/siblings),Asset,7,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of Pre existing (Y/N),Add On,8,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of 30 day Waiting period (Y/N),Add On,9,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of 1st year exclusion (Y/N),Add On,10,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of 2nd year exclusion (Y/N),Add On,11,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of 4th year exclusion (Y/N),Add On,12,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Maternity Y/N,Add On,13,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Maternity cap for Normal,Add On,14,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Maternity cap for Caesarean,Add On,15,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Waiver of Maternity waiting period,Add On,16,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,New born baby cover from day 1 required,Add On,17,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Cap on new born baby  sum insured,Add On,18,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Buffer cover limit,Add On,19,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Corporate Buffer Restriction - Critical illness buffer,Add On,20,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Any other conditions for Buffer utility,Add On,21,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Co-Pay Limit,Add On,22,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Co-Pay Condition (All claims/ Reimbursement Claims/ Parents Claims/ Delayed Intimation/ Specific Ailments ),Add On,23,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Room rent cap (Y/N),Add On,24,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Room rent cap amount Rs.,Add On,25,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Room rent cap for ICU (Y/N),Add On,26,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Room rent cap for ICU amount Rs. ,Add On,27,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Zone wise caps on Room rent (Y/N),Add On,28,Yes,DROPDOWN,IIRM India
18169,Group Mediclaim Parental Top-Up,Zone wise caps on Room rent amount Rs.,Add On,29,Yes,TEXT,IIRM India
18169,Group Mediclaim Parental Top-Up,Ambulance Charges,Add On,30,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Any cap on ambulance charges?,Add On,31,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Hospitalization due to Terrorism,Add On,32,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Pre hospitalization No of days,Add On,33,Yes,TEXT,IIRM India
18169,Group Mediclaim Parental Top-Up,Post hospitalization no of days,Add On,34,Yes,TEXT,IIRM India
18169,Group Mediclaim Parental Top-Up,Pre natal expenses covered,Add On,35,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Post natal expenses Covered,Add On,36,Yes,TEXT,IIRM India
18169,Group Mediclaim Parental Top-Up,Minimum age limit,Asset,37,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Maximum age limit,Asset,38,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Deletion of Domiciliary,Add On,39,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,TPA specification if any,Asset,40,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Any specific terms apart from general hospitalization conditions,Anyothercovers,41,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Any conditions for Buffer utility in terms of disease,Anyothercovers,42,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Other conditions,Anyothercovers,43,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Remarks if any,Anyothercovers,44,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Errors  Omission Clause,Basis of SI,45,Yes,TEXT,IIRM India
18169,Group Mediclaim Parental Top-Up,Period of Insurance,Asset,46,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Policy Number,Asset,47,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Policy Type ,Asset,48,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Premium paid at inception (exclusive of Service Tax),Asset,49,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Premium addition during the year ,Asset,50,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Premium deletion during the year ,Asset,51,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Final Premium collected (exclusive of Service Tax) as on date,Asset,52,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,For how many years policy has been active,Asset,52,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Expiring Year,Asset,54,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,No. of Members at inception - Employee,Asset,55,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,No. of Members at inception - Dependents,Asset,56,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Addition during the year ,Asset,57,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Deletion during the year ,Asset,58,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Renewal Year,Asset,59,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,If Family coverage then no of Families to be covered,Asset,60,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims paid as on date - Reimbursement,Asset,61,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims paid as on date - Cashless,Asset,62,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims outstanding as on date - Reimbursement,Asset,63,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims outstanding as on date - Cashless,Asset,64,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,"If OPD cover given, then mention OPD claims separately",Asset,65,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims Paid under corporate buffer - Reimbursement,Asset,66,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims Paid under corporate buffer - Cashless,Asset,67,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims outstanding under corporate buffer - Reimbursement,Asset,68,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Claims outstanding under corporate buffer - Cashless,Asset,69,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total claims paid during the last two policy years immediately preceding  the expiring year - Reimbursement,Asset,70,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total claims paid during the last two policy years immediately preceding  the expiring year - Cashless,Asset,71,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total claims paid during the last three months of two years of policy immediately preceding to the expiring year- Reimbursement,Asset,72,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Total claims paid during the last three months of two years of policy immediately preceding to the expiring year - Cashless,Asset,73,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Any revision required in Family definition under renewal policy – please specify if yes.,Asset,74,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Corporate Buffer Details required under Renewal Policy,Basic,75,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Per Family Maximum SI for Corporate Buffer ,Basic,76,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Maximum Number of cases during the Policy period for Corporate Buffer if same is to be capped ,Basic,77,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Midterm Sum Insured Enhacement,Basic,78,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,SumInsured Enhancement during policy period,Basic,79,Yes,TEXTAREA,IIRM India
18169,Group Mediclaim Parental Top-Up,Terms & Conditions,Basic,80,Yes,TEXTAREA,IIRM India
3202,Group Mediclaim Policy,Floater,Basic,1,Yes,DROPDOWN,IIRM India
3202,Group Mediclaim Policy,Family Sum Insured (multiple SI if applicable),Asset,2,Yes,TEXTAREA,IIRM India
3202,Group Mediclaim Policy,No. of Employees,Asset,3,Yes,TEXTAREA,IIRM India
